rxn,LB,UB
HMR_0997,0.0,1.9284010875821682
HMR_0998,0.0,1.9983515742631057
HMR_0999,0.0,1.9983515742631057
HMR_1000,0.0,1.9983515742631057
HMR_1002,-6.421902231864956,6.421902231864956
HMR_1003,-6.421902231864956,6.421902231864956
HMR_1004,-6.421902231864956,6.421902231864956
HMR_1006,-6.421902231864956,6.421902231864956
HMR_1007,-6.421902231864956,6.421902231864956
HMR_1008,-6.421902231864956,6.421902231864956
HMR_1010,-0.01504357093042176,0.01504357093042176
HMR_1011,-0.01504357093042176,0.01504357093042176
HMR_1013,0.0,1.9983515742631057
HMR_1014,0.0,1.9983515742631057
HMR_1015,0.0,1.9983515742631057
HMR_1016,0.0,1.9983515742631057
HMR_1017,0.0,1.9983515742631057
HMR_1018,0.0,1.9983515742631057
HMR_1020,-6.421902231864956,6.421902231864956
HMR_1021,-6.421902231864956,6.421902231864956
HMR_1022,-6.421902231864956,6.421902231864956
HMR_1023,-6.421902231864956,6.421902231864956
HMR_1025,-6.421902231864956,6.421902231864956
HMR_1026,-6.421902231864956,6.421902231864956
HMR_1027,-6.421902231864956,6.421902231864956
HMR_1028,-6.421902231864956,6.421902231864956
HMR_1029,0.0,0.01504357093042176
HMR_1033,0.0,0.01504357093042176
HMR_1037,0.0,0.01504357093042176
HMR_1039,0.0,0.01504357093042176
HMR_1043,-6.922778412575302,6.922778412575302
HMR_1045,-6.922778412575302,6.922778412575302
HMR_1048,-6.922778412575302,6.922778412575302
HMR_1049,-6.922778412575302,6.922778412575302
HMR_1050,-7.653238314483619,7.653238314483619
HMR_1054,-7.653238314483619,7.653238314483619
HMR_1055,-6.421902231864956,6.421902231864956
HMR_1057,-6.421902231864956,6.421902231864956
HMR_1058,-6.421902231864956,6.421902231864956
HMR_1059,0.0,5.63856048537637
HMR_1061,0.0,5.63856048537637
HMR_1065,0.0,7.358484230365815
HMR_1066,0.0,7.358484230365815
HMR_1067,0.0,7.358484230365815
HMR_1068,0.0,7.358484230365815
HMR_1069,0.0,7.358484230365815
HMR_1070,0.0,7.358484230365815
HMR_1071,0.0,5.63856048537637
HMR_1072,0.0,5.63856048537637
HMR_1074,-5.097781903052742,5.097781903052742
HMR_1075,0.0,1.9983515742631057
HMR_1077,0.0,1.9983515742631057
HMR_3015,0.0,4.348506041027923
HMR_1080,0.0,3.588997732969751
HMR_1084,0.0,3.6676581261376837
HMR_1085,0.0,1.3342419154920464
HMR_1088,-6.394385095280853,6.394385095280853
HMR_1091,-6.394385095280853,6.394385095280853
HMR_1093,-1.9983515742631057,1.9983515742631057
HMR_1096,0.0,1.9983515742631057
HMR_1097,-3.910742846374088,3.910742846374088
HMR_1098,-6.785002421838929,6.785002421838929
HMR_1099,-3.910742846374088,3.910742846374088
HMR_1100,0.0,4.934326512192817
HMR_1101,0.0,4.934326512192817
HMR_1102,0.0,4.934326512192817
HMR_1103,0.0,4.934326512192817
HMR_1105,0.0,4.934326512192817
HMR_1106,0.0,4.934326512192817
HMR_1107,0.0,5.63856048537637
HMR_1108,0.0,5.63856048537637
HMR_1109,0.0,5.63856048537637
HMR_1110,0.0,5.63856048537637
HMR_1111,0.0,5.63856048537637
HMR_1112,0.0,5.63856048537637
HMR_1116,-4.934326512192817,4.934326512192817
HMR_1117,-4.934326512192817,4.934326512192817
HMR_1119,-7.653238314483619,7.653238314483619
HMR_1120,-7.653238314483619,7.653238314483619
HMR_1121,-7.653238314483619,7.653238314483619
HMR_1122,-7.653238314483619,7.653238314483619
HMR_1123,-4.934326512192817,4.934326512192817
HMR_1124,-4.934326512192817,4.934326512192817
HMR_1125,-4.934326512192817,4.934326512192817
HMR_1126,0.0,5.63856048537637
HMR_1127,0.0,5.63856048537637
HMR_1128,0.0,5.63856048537637
HMR_1129,-8.368626947725625,8.368626947725625
HMR_1130,-8.368626947725625,8.368626947725625
HMR_1131,-8.368626947725625,8.368626947725625
HMR_1132,-6.153078632094907,6.153078632094907
HMR_1133,-6.153078632094907,6.153078632094907
HMR_1134,-6.153078632094907,6.153078632094907
HMR_1137,0.0,5.63856048537637
HMR_1138,0.0,5.63856048537637
HMR_1139,0.0,5.63856048537637
HMR_1140,0.0,5.63856048537637
HMR_1146,-4.934326512192817,4.934326512192817
HMR_1147,-4.934326512192817,4.934326512192817
HMR_1148,-4.934326512192817,4.934326512192817
HMR_1149,-8.684309219531535,8.684309219531535
HMR_1150,-8.684309219531535,8.684309219531535
HMR_1151,-8.684309219531535,8.684309219531535
HMR_1152,-8.684309219531535,8.684309219531535
HMR_1153,-8.685348627258916,8.685348627258916
HMR_1154,-8.685348627258916,8.685348627258916
HMR_1155,-8.685348627258916,8.685348627258916
HMR_1156,-8.685348627258916,8.685348627258916
HMR_1157,-6.749924690254542,6.749924690254542
HMR_1158,-6.749924690254542,6.749924690254542
HMR_1159,-6.749924690254542,6.749924690254542
HMR_1160,-6.749924690254542,6.749924690254542
HMR_1161,0.0,5.2255253642798385
HMR_1162,0.0,5.2255253642798385
HMR_1163,0.0,4.854023908102233
HMR_1164,0.0,3.3352407888694127
HMR_1165,0.0,2.7305620961922275
HMR_1166,0.0,4.314361441336601
HMR_1167,0.0,4.82993189138453
HMR_1168,0.0,2.377468282446319
HMR_1170,0.0,3.841696367012257
HMR_1171,0.0,3.841696367012257
HMR_1190,-4.934326512192817,4.934326512192817
HMR_1191,-4.934326512192817,4.934326512192817
HMR_1192,-4.934326512192817,4.934326512192817
HMR_1193,-8.685348627258916,8.685348627258916
HMR_1194,-8.685348627258916,8.685348627258916
HMR_1195,-8.685348627258916,8.685348627258916
HMR_1196,-8.685348627258916,8.685348627258916
HMR_1200,-6.749924690254542,6.749924690254542
HMR_1201,-6.749924690254542,6.749924690254542
HMR_1202,-6.749924690254542,6.749924690254542
HMR_1203,-6.749924690254542,6.749924690254542
HMR_1204,0.0,5.2255253642798385
HMR_1205,0.0,5.2255253642798385
HMR_1206,0.0,4.854023908102233
HMR_1207,0.0,3.3352407888694127
HMR_1208,0.0,2.7305620961922275
HMR_1209,0.0,4.314361441336601
HMR_1210,0.0,4.82993189138453
HMR_1211,0.0,2.377468282446319
HMR_1212,0.0,3.841696367012257
HMR_1213,0.0,3.841696367012257
HMR_1228,0.0,5.097781903052742
HMR_1229,0.0,5.097781903052742
HMR_1230,0.0,5.097781903052742
HMR_1231,0.0,4.934326512192817
HMR_1232,0.0,4.934326512192817
HMR_1233,0.0,4.934326512192817
HMR_1234,0.0,5.63856048537637
HMR_1235,0.0,5.63856048537637
HMR_1236,0.0,5.63856048537637
HMR_1237,0.0,5.63856048537637
HMR_1238,0.0,5.63856048537637
HMR_1239,0.0,5.63856048537637
HMR_1244,0.0,4.934326512192817
HMR_1245,0.0,4.934326512192817
HMR_1246,0.0,4.934326512192817
HMR_1248,-6.749924690254542,6.749924690254542
HMR_1249,-6.749924690254542,6.749924690254542
HMR_1250,-6.749924690254542,6.749924690254542
HMR_1251,-6.749924690254542,6.749924690254542
HMR_1253,0.0,5.2255253642798385
HMR_1254,0.0,5.2255253642798385
HMR_1255,0.0,4.854023908102233
HMR_1256,0.0,3.3352407888694127
HMR_1257,0.0,2.7305620961922275
HMR_1258,0.0,4.314361441336601
HMR_1259,0.0,4.82993189138453
HMR_1260,0.0,2.377468282446319
HMR_1261,0.0,3.841696367012257
HMR_1262,0.0,3.841696367012257
HMR_1263,-6.749924690254542,6.749924690254542
HMR_1264,-6.749924690254542,6.749924690254542
HMR_1265,-6.749924690254542,6.749924690254542
HMR_1266,-6.749924690254542,6.749924690254542
HMR_1270,0.0,5.2255253642798385
HMR_1271,0.0,5.2255253642798385
HMR_1272,0.0,4.854023908102233
HMR_1273,0.0,3.3352407888694127
HMR_1274,0.0,2.7305620961922275
HMR_1275,0.0,4.314361441336601
HMR_1276,0.0,4.82993189138453
HMR_1277,0.0,2.377468282446319
HMR_1278,0.0,3.841696367012257
HMR_1279,0.0,3.841696367012257
HMR_1280,-4.934326512192817,4.934326512192817
HMR_1281,-4.934326512192817,4.934326512192817
HMR_1282,-4.934326512192817,4.934326512192817
HMR_1288,0.0,8.368626947725625
HMR_1289,0.0,6.153078632094907
HMR_1290,-6.749924690254542,6.749924690254542
HMR_1291,0.0,5.2255253642798385
HMR_1292,0.0,3.3352407888694127
HMR_1293,0.0,4.314361441336601
HMR_1294,0.0,2.377468282446319
HMR_1295,-3.841696367012257,3.841696367012257
HMR_1296,0.0,5.795292588213192
HMR_1297,-4.842648927720784,4.842648927720784
HMR_1298,-3.3352407888694127,3.3352407888694127
HMR_1299,0.0,3.3352407888694127
HMR_1300,0.0,4.314361441336601
HMR_1301,0.0,2.377468282446319
HMR_1303,0.0,5.2255253642798385
HMR_1304,0.0,3.841696367012257
HMR_4796,0.0,3.6676581261376837
HMR_8546,-4.934326512192817,4.934326512192817
HMR_8548,-3.6676581261376837,3.6676581261376837
HMR_8556,0.0,2.787486029277015
HMR_8557,0.0,1.9284010875821682
HMR_8558,0.0,1.9284010875821682
HMR_8559,-1.950917039348602,1.950917039348602
HMR_8560,-4.528968824222506,4.528968824222506
HMR_0154,0.0,4.036771371197517
HMR_0189,0.0,3.841696367012257
HMR_0193,0.0,3.841696367012257
HMR_0197,0.0,3.841696367012257
HMR_0201,0.0,3.841696367012257
HMR_0206,0.0,3.841696367012257
HMR_0210,0.0,3.841696367012257
HMR_0214,0.0,3.841696367012257
HMR_0223,0.0,3.841696367012257
HMR_0230,0.0,3.841696367012257
HMR_0234,0.0,3.841696367012257
HMR_0238,0.0,3.841696367012257
HMR_0242,0.0,3.841696367012257
HMR_0246,0.0,3.841696367012257
HMR_0250,0.0,3.841696367012257
HMR_0256,0.0,3.841696367012257
HMR_0260,0.0,3.841696367012257
HMR_0264,0.0,3.841696367012257
HMR_0268,0.0,3.841696367012257
HMR_0272,0.0,3.841696367012257
HMR_0276,0.0,3.841696367012257
HMR_0280,0.0,3.841696367012257
HMR_0284,0.0,3.841696367012257
HMR_0290,0.0,3.841696367012257
HMR_0294,0.0,3.841696367012257
HMR_0298,0.0,3.841696367012257
HMR_0302,0.0,3.841696367012257
HMR_0306,0.0,3.841696367012257
HMR_0310,0.0,3.841696367012257
HMR_0314,0.0,3.841696367012257
HMR_0320,0.0,3.841696367012257
HMR_0324,0.0,3.841696367012257
HMR_0328,0.0,3.841696367012257
HMR_0332,0.0,3.841696367012257
HMR_0338,0.0,3.841696367012257
HMR_0342,0.0,3.841696367012257
HMR_0346,0.0,3.841696367012257
HMR_0350,0.0,3.841696367012257
HMR_0354,0.0,3.841696367012257
HMR_0358,0.0,3.841696367012257
HMR_0362,0.0,3.841696367012257
HMR_0366,0.0,3.841696367012257
HMR_0370,0.0,3.841696367012257
HMR_0374,0.0,3.841696367012257
HMR_0378,0.0,3.841696367012257
HMR_0382,0.0,3.841696367012257
HMR_0386,0.0,3.841696367012257
HMR_0390,0.0,3.841696367012257
HMR_0394,0.0,3.841696367012257
HMR_0398,0.0,3.841696367012257
HMR_0402,0.0,3.841696367012257
HMR_0406,0.0,3.841696367012257
HMR_0410,0.0,3.841696367012257
HMR_0414,0.0,3.841696367012257
HMR_0418,0.0,3.841696367012257
HMR_0422,0.0,3.841696367012257
HMR_0426,0.0,3.841696367012257
HMR_0430,0.0,3.841696367012257
HMR_0434,0.0,3.841696367012257
HMR_0438,0.0,3.841696367012257
HMR_3475,0.0,1.9219716531189164
HMR_0159,-4.498500430827913,4.498500430827913
HMR_2591,-4.498500430827913,4.498500430827913
HMR_2594,-4.498500430827913,4.498500430827913
HMR_2599,-4.498500430827913,4.498500430827913
HMR_2602,-4.498500430827913,4.498500430827913
HMR_2605,-4.498500430827913,4.498500430827913
HMR_2608,-4.498500430827913,4.498500430827913
HMR_2611,-4.498500430827913,4.498500430827913
HMR_2614,-4.498500430827913,4.498500430827913
HMR_2620,-4.498500430827913,4.498500430827913
HMR_2623,-4.498500430827913,4.498500430827913
HMR_2626,-4.498500430827913,4.498500430827913
HMR_2633,-4.498500430827913,4.498500430827913
HMR_2636,-4.498500430827913,4.498500430827913
HMR_2642,-4.498500430827913,4.498500430827913
HMR_2648,-4.498500430827913,4.498500430827913
HMR_2651,-4.498500430827913,4.498500430827913
HMR_2654,-4.498500430827913,4.498500430827913
HMR_2657,-4.498500430827913,4.498500430827913
HMR_2660,-4.498500430827913,4.498500430827913
HMR_2663,-4.498500430827913,4.498500430827913
HMR_2666,-4.498500430827913,4.498500430827913
HMR_2669,-4.498500430827913,4.498500430827913
HMR_2672,-4.498500430827913,4.498500430827913
HMR_2675,-4.498500430827913,4.498500430827913
HMR_2678,-4.498500430827913,4.498500430827913
HMR_2681,-4.498500430827913,4.498500430827913
HMR_2684,-4.498500430827913,4.498500430827913
HMR_2687,-4.498500430827913,4.498500430827913
HMR_2690,-4.498500430827913,4.498500430827913
HMR_2693,-4.498500430827913,4.498500430827913
HMR_2699,-4.498500430827913,4.498500430827913
HMR_2702,-4.498500430827913,4.498500430827913
HMR_2705,-4.498500430827913,4.498500430827913
HMR_2708,-4.498500430827913,4.498500430827913
HMR_2711,-4.498500430827913,4.498500430827913
HMR_2714,-4.498500430827913,4.498500430827913
HMR_2717,-4.498500430827913,4.498500430827913
HMR_2720,-4.498500430827913,4.498500430827913
HMR_2726,-4.498500430827913,4.498500430827913
HMR_2730,-4.498500430827913,4.498500430827913
HMR_2733,-4.498500430827913,4.498500430827913
HMR_2736,-4.498500430827913,4.498500430827913
HMR_2739,-4.498500430827913,4.498500430827913
HMR_2742,-4.498500430827913,4.498500430827913
HMR_2746,-4.498500430827913,4.498500430827913
HMR_2752,-4.498500430827913,4.498500430827913
HMR_2755,-4.498500430827913,4.498500430827913
HMR_2759,-4.498500430827913,4.498500430827913
HMR_2762,-4.498500430827913,4.498500430827913
HMR_2768,-4.498500430827913,4.498500430827913
HMR_2771,-4.498500430827913,4.498500430827913
HMR_2774,-4.498500430827913,4.498500430827913
HMR_2877,-4.498500430827913,4.498500430827913
HMR_3032,-4.498500430827913,4.498500430827913
HMR_0160,-4.444157392286388,4.444157392286388
HMR_0161,-4.1518993050133535,4.1518993050133535
HMR_0162,-4.444157392286388,4.444157392286388
HMR_0163,-2.7266669691652083,2.7266669691652083
HMR_2592,0.0,4.487581992723696
HMR_2593,-4.1518993050133535,4.1518993050133535
HMR_2596,-4.487581992723696,4.487581992723696
HMR_2598,-4.1518993050133535,4.1518993050133535
HMR_2600,0.0,6.2181083412187945
HMR_2601,-4.1518993050133535,4.1518993050133535
HMR_2603,-6.2181083412187945,6.2181083412187945
HMR_2604,-4.1518993050133535,4.1518993050133535
HMR_2606,-6.2181083412187945,6.2181083412187945
HMR_2607,-4.1518993050133535,4.1518993050133535
HMR_2609,-6.2181083412187945,6.2181083412187945
HMR_2610,-4.1518993050133535,4.1518993050133535
HMR_2612,-6.2181083412187945,6.2181083412187945
HMR_2613,-4.1518993050133535,4.1518993050133535
HMR_2616,-6.2181083412187945,6.2181083412187945
HMR_2618,-4.1518993050133535,4.1518993050133535
HMR_2621,-6.2181083412187945,6.2181083412187945
HMR_2622,-4.1518993050133535,4.1518993050133535
HMR_2624,-6.2181083412187945,6.2181083412187945
HMR_2625,-4.1518993050133535,4.1518993050133535
HMR_2629,-6.2181083412187945,6.2181083412187945
HMR_2630,-4.1518993050133535,4.1518993050133535
HMR_2634,-6.2181083412187945,6.2181083412187945
HMR_2635,-4.1518993050133535,4.1518993050133535
HMR_2638,-6.2181083412187945,6.2181083412187945
HMR_2640,-4.1518993050133535,4.1518993050133535
HMR_2644,-6.2181083412187945,6.2181083412187945
HMR_2646,-4.1518993050133535,4.1518993050133535
HMR_2649,-6.2181083412187945,6.2181083412187945
HMR_2650,-4.1518993050133535,4.1518993050133535
HMR_2652,-6.2181083412187945,6.2181083412187945
HMR_2653,-4.1518993050133535,4.1518993050133535
HMR_2655,-6.2181083412187945,6.2181083412187945
HMR_2656,-4.1518993050133535,4.1518993050133535
HMR_2658,-6.2181083412187945,6.2181083412187945
HMR_2659,-4.1518993050133535,4.1518993050133535
HMR_2661,-6.2181083412187945,6.2181083412187945
HMR_2662,-4.1518993050133535,4.1518993050133535
HMR_2664,-6.2181083412187945,6.2181083412187945
HMR_2665,-4.1518993050133535,4.1518993050133535
HMR_2667,-6.2181083412187945,6.2181083412187945
HMR_2668,-4.1518993050133535,4.1518993050133535
HMR_2670,-6.2181083412187945,6.2181083412187945
HMR_2671,-4.1518993050133535,4.1518993050133535
HMR_2673,-6.2181083412187945,6.2181083412187945
HMR_2674,-4.1518993050133535,4.1518993050133535
HMR_2676,-6.2181083412187945,6.2181083412187945
HMR_2677,-4.1518993050133535,4.1518993050133535
HMR_2679,-6.2181083412187945,6.2181083412187945
HMR_2680,-4.1518993050133535,4.1518993050133535
HMR_2682,-6.2181083412187945,6.2181083412187945
HMR_2683,-4.1518993050133535,4.1518993050133535
HMR_2685,-6.2181083412187945,6.2181083412187945
HMR_2686,-4.1518993050133535,4.1518993050133535
HMR_2688,-6.2181083412187945,6.2181083412187945
HMR_2689,-4.1518993050133535,4.1518993050133535
HMR_2691,-6.2181083412187945,6.2181083412187945
HMR_2692,-4.1518993050133535,4.1518993050133535
HMR_2695,-6.2181083412187945,6.2181083412187945
HMR_2697,-4.1518993050133535,4.1518993050133535
HMR_2700,-6.2181083412187945,6.2181083412187945
HMR_2701,-4.1518993050133535,4.1518993050133535
HMR_2703,-6.2181083412187945,6.2181083412187945
HMR_2704,-4.1518993050133535,4.1518993050133535
HMR_2706,-6.2181083412187945,6.2181083412187945
HMR_2707,-4.1518993050133535,4.1518993050133535
HMR_2709,-6.2181083412187945,6.2181083412187945
HMR_2710,-4.1518993050133535,4.1518993050133535
HMR_2712,-6.2181083412187945,6.2181083412187945
HMR_2713,-4.1518993050133535,4.1518993050133535
HMR_2715,-6.2181083412187945,6.2181083412187945
HMR_2716,-4.1518993050133535,4.1518993050133535
HMR_2718,-6.2181083412187945,6.2181083412187945
HMR_2719,-4.1518993050133535,4.1518993050133535
HMR_2722,-6.2181083412187945,6.2181083412187945
HMR_2724,-4.1518993050133535,4.1518993050133535
HMR_2727,-6.2181083412187945,6.2181083412187945
HMR_2729,-4.1518993050133535,4.1518993050133535
HMR_2731,-6.2181083412187945,6.2181083412187945
HMR_2732,-4.1518993050133535,4.1518993050133535
HMR_2734,-6.2181083412187945,6.2181083412187945
HMR_2735,-4.1518993050133535,4.1518993050133535
HMR_2737,-6.2181083412187945,6.2181083412187945
HMR_2738,-4.1518993050133535,4.1518993050133535
HMR_2740,-6.2181083412187945,6.2181083412187945
HMR_2741,-4.1518993050133535,4.1518993050133535
HMR_2744,-6.2181083412187945,6.2181083412187945
HMR_2745,0.0,4.1518993050133535
HMR_2748,-6.2181083412187945,6.2181083412187945
HMR_2750,-4.1518993050133535,4.1518993050133535
HMR_2753,-6.2181083412187945,6.2181083412187945
HMR_2754,-4.1518993050133535,4.1518993050133535
HMR_2757,-6.2181083412187945,6.2181083412187945
HMR_2758,-4.1518993050133535,4.1518993050133535
HMR_2760,-6.2181083412187945,6.2181083412187945
HMR_2761,-4.1518993050133535,4.1518993050133535
HMR_2764,-6.2181083412187945,6.2181083412187945
HMR_2766,-4.1518993050133535,4.1518993050133535
HMR_2769,-6.2181083412187945,6.2181083412187945
HMR_2770,-4.1518993050133535,4.1518993050133535
HMR_2772,-6.2181083412187945,6.2181083412187945
HMR_2773,-4.1518993050133535,4.1518993050133535
HMR_2775,-6.2181083412187945,6.2181083412187945
HMR_2776,-4.1518993050133535,4.1518993050133535
HMR_3028,-4.498500430827913,4.498500430827913
HMR_3029,-3.8007566177228402,3.8007566177228402
HMR_3030,-3.8007566177228402,3.8007566177228402
HMR_3033,-4.487581992723696,4.487581992723696
HMR_3034,-2.7266669691652083,2.7266669691652083
HMR_3035,-4.487581992723696,4.487581992723696
HMR_3037,-3.8007566177228402,3.8007566177228402
HMR_2778,-1.2879294027268586,1.2879294027268586
HMR_2780,-3.8007566177228402,3.8007566177228402
HMR_2783,-4.487581992723696,4.487581992723696
HMR_2785,-3.8007566177228402,3.8007566177228402
HMR_2787,-1.2879294027268586,1.2879294027268586
HMR_2788,-3.8007566177228402,3.8007566177228402
HMR_2789,-1.2879294027268586,1.2879294027268586
HMR_2790,-3.8007566177228402,3.8007566177228402
HMR_2791,-1.2879294027268586,1.2879294027268586
HMR_2792,-3.8007566177228402,3.8007566177228402
HMR_2793,-1.2879294027268586,1.2879294027268586
HMR_2794,-3.8007566177228402,3.8007566177228402
HMR_2795,-1.2879294027268586,1.2879294027268586
HMR_2796,-3.8007566177228402,3.8007566177228402
HMR_2797,-1.2879294027268586,1.2879294027268586
HMR_2798,-3.8007566177228402,3.8007566177228402
HMR_2799,-1.2879294027268586,1.2879294027268586
HMR_2800,-3.8007566177228402,3.8007566177228402
HMR_2801,-1.2879294027268586,1.2879294027268586
HMR_2803,-3.8007566177228402,3.8007566177228402
HMR_2805,-1.2879294027268586,1.2879294027268586
HMR_2806,-3.8007566177228402,3.8007566177228402
HMR_2807,-1.2879294027268586,1.2879294027268586
HMR_2809,-3.8007566177228402,3.8007566177228402
HMR_2811,-1.2879294027268586,1.2879294027268586
HMR_2812,-3.8007566177228402,3.8007566177228402
HMR_2813,-1.2879294027268586,1.2879294027268586
HMR_2814,-3.8007566177228402,3.8007566177228402
HMR_2815,-1.2879294027268586,1.2879294027268586
HMR_2816,-3.8007566177228402,3.8007566177228402
HMR_2817,-1.2879294027268586,1.2879294027268586
HMR_2819,-3.8007566177228402,3.8007566177228402
HMR_2821,-1.2879294027268586,1.2879294027268586
HMR_2822,-3.8007566177228402,3.8007566177228402
HMR_2823,-1.2879294027268586,1.2879294027268586
HMR_2824,-3.8007566177228402,3.8007566177228402
HMR_2825,0.0,1.2879294027268586
HMR_2827,-3.8007566177228402,3.8007566177228402
HMR_2829,0.0,1.2879294027268586
HMR_2830,0.0,3.8007566177228402
HMR_2831,-1.2879294027268586,1.2879294027268586
HMR_2832,-3.8007566177228402,3.8007566177228402
HMR_2833,0.0,1.2879294027268586
HMR_2834,0.0,3.8007566177228402
HMR_2835,-1.2879294027268586,1.2879294027268586
HMR_2836,-3.8007566177228402,3.8007566177228402
HMR_2837,-1.2879294027268586,1.2879294027268586
HMR_2838,-3.8007566177228402,3.8007566177228402
HMR_2839,-1.2879294027268586,1.2879294027268586
HMR_2840,-3.8007566177228402,3.8007566177228402
HMR_2841,-1.2879294027268586,1.2879294027268586
HMR_2842,-3.8007566177228402,3.8007566177228402
HMR_2843,-1.2879294027268586,1.2879294027268586
HMR_2844,-3.8007566177228402,3.8007566177228402
HMR_2845,-1.2879294027268586,1.2879294027268586
HMR_2846,-3.8007566177228402,3.8007566177228402
HMR_2847,-1.2879294027268586,1.2879294027268586
HMR_2848,-3.8007566177228402,3.8007566177228402
HMR_2849,-1.2879294027268586,1.2879294027268586
HMR_2850,-3.8007566177228402,3.8007566177228402
HMR_2851,-1.2879294027268586,1.2879294027268586
HMR_2852,-3.8007566177228402,3.8007566177228402
HMR_2853,-1.2879294027268586,1.2879294027268586
HMR_2854,-3.8007566177228402,3.8007566177228402
HMR_2855,-1.2879294027268586,1.2879294027268586
HMR_2856,-3.8007566177228402,3.8007566177228402
HMR_2857,-1.2879294027268586,1.2879294027268586
HMR_2859,-3.8007566177228402,3.8007566177228402
HMR_2861,-1.2879294027268586,1.2879294027268586
HMR_2862,-3.8007566177228402,3.8007566177228402
HMR_2863,-1.2879294027268586,1.2879294027268586
HMR_2864,-3.8007566177228402,3.8007566177228402
HMR_2865,-1.2879294027268586,1.2879294027268586
HMR_2866,-3.8007566177228402,3.8007566177228402
HMR_2867,-1.2879294027268586,1.2879294027268586
HMR_2868,-3.8007566177228402,3.8007566177228402
HMR_2869,-1.2879294027268586,1.2879294027268586
HMR_2870,-3.8007566177228402,3.8007566177228402
HMR_2871,-1.2879294027268586,1.2879294027268586
HMR_2872,-3.8007566177228402,3.8007566177228402
HMR_2873,-1.2879294027268586,1.2879294027268586
HMR_2874,-3.8007566177228402,3.8007566177228402
HMR_2875,-1.2879294027268586,1.2879294027268586
HMR_2876,-3.8007566177228402,3.8007566177228402
HMR_2878,-1.2879294027268586,1.2879294027268586
HMR_2879,-3.8007566177228402,3.8007566177228402
HMR_2880,-1.2879294027268586,1.2879294027268586
HMR_2882,-3.8007566177228402,3.8007566177228402
HMR_2884,-1.2879294027268586,1.2879294027268586
HMR_2886,-3.8007566177228402,3.8007566177228402
HMR_2888,-1.2879294027268586,1.2879294027268586
HMR_2890,-3.8007566177228402,3.8007566177228402
HMR_2892,-1.2879294027268586,1.2879294027268586
HMR_2894,-3.8007566177228402,3.8007566177228402
HMR_2896,-1.2879294027268586,1.2879294027268586
HMR_2897,-3.8007566177228402,3.8007566177228402
HMR_2898,-1.2879294027268586,1.2879294027268586
HMR_2899,-3.8007566177228402,3.8007566177228402
HMR_2900,-1.2879294027268586,1.2879294027268586
HMR_2901,-3.8007566177228402,3.8007566177228402
HMR_2902,-1.2879294027268586,1.2879294027268586
HMR_2903,-3.8007566177228402,3.8007566177228402
HMR_2904,-1.2879294027268586,1.2879294027268586
HMR_2905,-3.8007566177228402,3.8007566177228402
HMR_2906,-4.498500430827913,4.498500430827913
HMR_2907,-1.2879294027268586,1.2879294027268586
HMR_2908,-3.8007566177228402,3.8007566177228402
HMR_2909,-4.498500430827913,4.498500430827913
HMR_2910,-1.2879294027268586,1.2879294027268586
HMR_2911,-3.8007566177228402,3.8007566177228402
HMR_2912,-4.498500430827913,4.498500430827913
HMR_2913,-1.2879294027268586,1.2879294027268586
HMR_2914,-3.8007566177228402,3.8007566177228402
HMR_2915,-4.498500430827913,4.498500430827913
HMR_2916,-1.2879294027268586,1.2879294027268586
HMR_2917,-3.8007566177228402,3.8007566177228402
HMR_2918,-4.498500430827913,4.498500430827913
HMR_2919,-1.2879294027268586,1.2879294027268586
HMR_2920,-3.8007566177228402,3.8007566177228402
HMR_2921,-4.498500430827913,4.498500430827913
HMR_2922,-1.2879294027268586,1.2879294027268586
HMR_2923,-3.8007566177228402,3.8007566177228402
HMR_2924,-4.498500430827913,4.498500430827913
HMR_2925,-1.2879294027268586,1.2879294027268586
HMR_2926,-3.8007566177228402,3.8007566177228402
HMR_2927,-4.498500430827913,4.498500430827913
HMR_2928,-1.2879294027268586,1.2879294027268586
HMR_2929,-3.8007566177228402,3.8007566177228402
HMR_2930,-4.498500430827913,4.498500430827913
HMR_2931,-1.2879294027268586,1.2879294027268586
HMR_2932,-3.8007566177228402,3.8007566177228402
HMR_0001,0.0,6.157486970310651
HMR_0003,0.0,6.308241796075293
HMR_0005,0.0,4.197403416087487
HMR_0449,0.0,2.124128358145078
HMR_0604,0.0,2.985345289192657
HMR_0605,0.0,4.376281321114986
HMR_0665,0.0,6.308241796075293
HMR_0667,0.0,6.308241796075293
HMR_0668,0.0,6.308241796075293
HMR_0669,0.0,6.308241796075293
HMR_0670,0.0,6.308241796075293
HMR_0671,0.0,6.308241796075293
HMR_0672,0.0,6.308241796075293
HMR_0679,0.0,4.197403416087487
HMR_0680,0.0,4.197403416087487
HMR_0681,0.0,4.197403416087487
HMR_0682,0.0,4.197403416087487
HMR_0683,0.0,4.197403416087487
HMR_0684,0.0,4.197403416087487
HMR_7588,0.0,3.2829453485436537
HMR_3057,0.0,5.2255253642798385
HMR_3058,0.0,3.3352407888694127
HMR_3059,0.0,4.314361441336601
HMR_3060,0.0,2.377468282446319
HMR_3062,0.0,5.2255253642798385
HMR_3063,0.0,3.3352407888694127
HMR_3064,0.0,4.314361441336601
HMR_3065,0.0,2.377468282446319
HMR_3066,0.0,5.2255253642798385
HMR_3067,0.0,3.3352407888694127
HMR_3068,0.0,4.314361441336601
HMR_3069,0.0,2.377468282446319
HMR_3070,0.0,5.2255253642798385
